FID,x,y,lineament_dens,drainage_dens,curah_hujan,slope,elevasi,litologi_Alluvial,litologi_Batigamping,litologi_Batuan_Sedimen,litologi_Batugamping,litologi_Breksi_Gunung_Api,litologi_Breksi_dan_Piroklastik_Muda,litologi_Breksi_dan_Piroklastik_Tua,litologi_Volkanoklastik,potensi
536,108.2828,-7.34916,0.336082,189.9586,250,1,5,0,0,0,0,0,1,0,0,0
537,108.2878,-7.34916,0.336082,169.963,250,1,5,0,0,0,0,0,1,0,0,1
538,108.2928,-7.34916,0.362969,169.963,250,1,5,0,0,0,0,0,1,0,0,1
539,108.2978,-7.34916,0.362969,169.963,250,1,5,0,0,0,0,0,1,0,0,1
540,108.3028,-7.34916,0.362969,149.9673,250,1,5,0,0,0,0,0,0,1,0,1
541,108.3379,-7.34916,0.22853600000000002,149.9673,250,2,3,0,0,0,0,0,0,1,0,0
542,108.1275,-7.34549,0.013443,229.9499,350,1,6,0,0,0,0,1,0,0,0,1
543,108.1325,-7.34549,0.013443,209.9543,350,1,6,0,0,0,0,1,0,0,0,1
544,108.1375,-7.34549,0.04033,209.9543,350,1,6,0,0,0,0,1,0,0,0,1
545,108.1426,-7.34549,0.04033,209.9543,350,1,6,0,0,0,0,1,0,0,0,1
546,108.1476,-7.34549,0.04033,209.9543,350,1,6,0,0,0,0,1,0,0,0,1
547,108.1526,-7.34549,0.04033,209.9543,350,1,6,0,0,0,0,1,0,0,0,1
548,108.1576,-7.34549,0.067216,209.9543,350,1,6,0,0,0,0,1,0,0,0,1
549,108.1626,-7.34549,0.067216,209.9543,350,1,6,0,0,0,0,1,0,0,0,1
550,108.2327,-7.34549,0.04033,169.963,350,1,5,0,0,0,0,1,0,0,0,0
551,108.2377,-7.34549,0.067216,169.963,350,1,5,0,0,0,0,1,0,0,0,0
552,108.2427,-7.34549,0.09410299999999999,169.963,350,1,5,0,0,0,0,1,0,0,0,0
553,108.2477,-7.34549,0.12099000000000001,169.963,350,1,5,0,0,0,0,1,0,0,0,0
554,108.2527,-7.34549,0.147876,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
555,108.2577,-7.34549,0.201649,189.9586,350,1,5,0,0,0,0,0,1,0,0,0
556,108.2627,-7.34549,0.22853600000000002,189.9586,350,1,5,0,0,0,0,0,1,0,0,0
557,108.2678,-7.34549,0.28230900000000003,189.9586,350,2,5,0,0,0,0,0,1,0,0,0
558,108.2728,-7.34549,0.309195,189.9586,350,2,5,0,0,0,0,0,1,0,0,0
559,108.2778,-7.34549,0.336082,189.9586,250,2,5,0,0,0,0,0,1,0,0,0
560,108.2828,-7.34549,0.362969,189.9586,250,2,5,0,0,0,0,0,1,0,0,0
561,108.2878,-7.34549,0.362969,189.9586,250,2,4,0,0,0,0,0,1,0,0,0
562,108.2928,-7.34549,0.389855,169.963,250,2,4,0,0,0,0,0,1,0,0,1
563,108.2978,-7.34549,0.389855,169.963,250,3,4,0,0,0,0,0,1,0,0,1
564,108.3028,-7.34549,0.362969,169.963,250,3,4,0,0,0,0,0,0,1,0,1
565,108.3329,-7.34549,0.255422,149.9673,250,3,3,0,0,0,0,0,0,1,0,0
566,108.3379,-7.34549,0.22853600000000002,149.9673,250,2,3,0,0,0,0,0,0,1,0,0
567,108.3429,-7.34549,0.201649,149.9673,250,1,4,0,0,0,0,0,0,1,0,0
568,108.3479,-7.34549,0.174763,149.9673,250,1,4,0,0,0,0,0,0,1,0,0
569,108.1275,-7.341819999999999,0.013443,229.9499,350,1,7,0,0,0,0,1,0,0,0,1
570,108.1325,-7.341819999999999,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
571,108.1375,-7.341819999999999,0.013443,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
572,108.1426,-7.341819999999999,0.013443,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
573,108.1476,-7.341819999999999,0.04033,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
574,108.1526,-7.341819999999999,0.04033,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
575,108.1576,-7.341819999999999,0.04033,209.9543,350,2,6,0,0,0,0,1,0,0,0,1
576,108.2077,-7.341819999999999,0.013443,169.963,350,1,6,0,0,0,0,1,0,0,0,1
577,108.2327,-7.341819999999999,0.067216,169.963,350,1,5,0,0,0,0,1,0,0,0,0
578,108.2377,-7.341819999999999,0.09410299999999999,169.963,350,1,5,0,0,0,0,1,0,0,0,0
579,108.2427,-7.341819999999999,0.12099000000000001,169.963,350,1,5,0,0,0,0,1,0,0,0,0
580,108.2477,-7.341819999999999,0.147876,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
581,108.2527,-7.341819999999999,0.174763,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
582,108.2577,-7.341819999999999,0.22853600000000002,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
583,108.2627,-7.341819999999999,0.255422,189.9586,350,1,5,0,0,0,0,0,1,0,0,0
584,108.2678,-7.341819999999999,0.309195,209.9543,350,1,5,0,0,0,0,1,0,0,0,0
585,108.2728,-7.341819999999999,0.336082,209.9543,350,1,5,0,0,0,0,1,0,0,0,0
586,108.2778,-7.341819999999999,0.362969,209.9543,350,2,5,0,0,0,0,1,0,0,0,0
587,108.2828,-7.341819999999999,0.389855,189.9586,350,1,4,0,0,0,0,1,0,0,0,0
588,108.2878,-7.341819999999999,0.389855,189.9586,250,1,4,0,0,0,0,0,1,0,0,0
589,108.2928,-7.341819999999999,0.389855,189.9586,250,2,4,0,0,0,0,0,1,0,0,0
590,108.2978,-7.341819999999999,0.389855,169.963,250,1,4,0,0,0,0,0,1,0,0,0
591,108.3028,-7.341819999999999,0.389855,169.963,250,1,4,0,0,0,0,0,0,1,0,0
592,108.3278,-7.341819999999999,0.28230900000000003,169.963,250,3,4,0,0,0,0,0,0,1,0,0
593,108.3329,-7.341819999999999,0.22853600000000002,169.963,250,2,4,0,0,0,0,0,0,1,0,0
594,108.3379,-7.341819999999999,0.201649,149.9673,250,1,4,0,0,0,0,0,0,1,0,0
595,108.3429,-7.341819999999999,0.174763,149.9673,250,2,3,0,0,0,0,0,0,1,0,0
596,108.3429,-7.341819999999999,0.174763,149.9673,250,2,3,0,0,0,0,0,0,1,0,0
597,108.3479,-7.341819999999999,0.174763,149.9673,250,2,3,0,0,0,0,0,0,1,0,0
598,108.3529,-7.341819999999999,0.147876,149.9673,250,2,3,0,0,0,0,0,0,1,0,0
599,108.1275,-7.33815,0.013443,229.9499,350,1,7,0,0,0,0,1,0,0,0,1
600,108.1325,-7.33815,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
601,108.1375,-7.33815,0.013443,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
602,108.1426,-7.33815,0.013443,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
603,108.1476,-7.33815,0.013443,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
604,108.1526,-7.33815,0.013443,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
605,108.2027,-7.33815,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,1
606,108.2077,-7.33815,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
607,108.2127,-7.33815,0.013443,169.963,350,1,6,0,0,0,0,1,0,0,0,0
608,108.2277,-7.33815,0.04033,169.963,350,1,5,0,0,0,0,1,0,0,0,0
609,108.2327,-7.33815,0.067216,169.963,350,1,5,0,0,0,0,1,0,0,0,0
610,108.2377,-7.33815,0.12099000000000001,169.963,350,1,5,0,0,0,0,1,0,0,0,0
611,108.2427,-7.33815,0.147876,169.963,350,1,5,0,0,0,0,1,0,0,0,0
612,108.2477,-7.33815,0.174763,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
613,108.2527,-7.33815,0.201649,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
614,108.2577,-7.33815,0.255422,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
615,108.2627,-7.33815,0.28230900000000003,209.9543,350,1,5,0,0,0,0,1,0,0,0,0
616,108.2678,-7.33815,0.336082,209.9543,350,2,5,0,0,0,0,1,0,0,0,0
617,108.2728,-7.33815,0.362969,209.9543,350,1,5,0,0,0,0,1,0,0,0,0
618,108.2778,-7.33815,0.389855,209.9543,350,2,5,0,0,0,0,1,0,0,0,0
619,108.2828,-7.33815,0.389855,209.9543,350,2,4,0,0,0,0,1,0,0,0,0
620,108.2878,-7.33815,0.416742,189.9586,350,2,4,0,0,0,0,0,1,0,0,0
621,108.2928,-7.33815,0.416742,189.9586,350,2,4,0,0,0,0,0,1,0,0,0
622,108.2978,-7.33815,0.416742,189.9586,350,2,4,0,0,0,0,0,1,0,0,0
623,108.3028,-7.33815,0.389855,189.9586,250,2,4,0,0,0,0,0,0,1,0,0
624,108.3128,-7.33815,0.362969,169.963,250,2,4,0,0,0,0,0,0,1,0,0
625,108.3178,-7.33815,0.336082,169.963,250,3,4,0,0,0,0,0,0,1,0,0
626,108.3228,-7.33815,0.309195,169.963,250,3,4,0,0,0,0,0,0,1,0,0
627,108.3278,-7.33815,0.28230900000000003,169.963,250,2,4,0,0,0,0,0,0,1,0,0
628,108.3329,-7.33815,0.22853600000000002,169.963,250,1,4,0,0,0,0,0,0,1,0,0
629,108.3379,-7.33815,0.201649,169.963,250,1,3,0,0,0,0,0,0,1,0,0
630,108.3429,-7.33815,0.174763,169.963,250,1,3,0,0,0,0,0,0,1,0,0
631,108.3429,-7.33815,0.174763,169.963,250,1,3,0,0,0,0,0,0,1,0,0
632,108.3479,-7.33815,0.147876,149.9673,250,1,3,0,0,0,0,0,0,1,0,0
633,108.3529,-7.33815,0.147876,149.9673,250,1,3,0,0,0,0,0,0,1,0,0
634,108.1275,-7.33447,0.013443,229.9499,350,1,7,0,0,0,0,1,0,0,0,1
635,108.1325,-7.33447,0.013443,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
636,108.1375,-7.33447,0.013443,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
637,108.1426,-7.33447,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
638,108.1476,-7.33447,0.013443,209.9543,350,2,7,0,0,0,0,1,0,0,0,1
639,108.1526,-7.33447,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,0
640,108.2027,-7.33447,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,1
641,108.2077,-7.33447,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
642,108.2127,-7.33447,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
643,108.2177,-7.33447,0.013443,169.963,350,1,6,0,0,0,0,1,0,0,0,0
644,108.2227,-7.33447,0.04033,169.963,350,1,5,0,0,0,0,1,0,0,0,0
645,108.2427,-7.33447,0.174763,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
646,108.2477,-7.33447,0.201649,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
647,108.2527,-7.33447,0.255422,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
648,108.2577,-7.33447,0.28230900000000003,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
649,108.2627,-7.33447,0.309195,209.9543,350,1,5,0,0,0,0,1,0,0,0,0
650,108.2678,-7.33447,0.362969,209.9543,350,1,5,0,0,0,0,1,0,0,0,0
651,108.2728,-7.33447,0.389855,209.9543,350,2,5,0,0,0,0,1,0,0,0,0
652,108.2778,-7.33447,0.416742,209.9543,350,3,4,0,0,0,0,1,0,0,0,1
653,108.2828,-7.33447,0.416742,209.9543,350,3,4,0,0,0,0,1,0,0,0,0
654,108.2878,-7.33447,0.44362799999999997,209.9543,350,2,4,0,0,0,0,1,0,0,0,0
655,108.2928,-7.33447,0.44362799999999997,189.9586,350,3,4,0,0,0,0,0,0,1,0,0
656,108.2978,-7.33447,0.416742,189.9586,350,3,4,0,0,0,0,0,0,1,0,0
657,108.3028,-7.33447,0.416742,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
658,108.3078,-7.33447,0.389855,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
659,108.3128,-7.33447,0.362969,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
660,108.3178,-7.33447,0.336082,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
661,108.3228,-7.33447,0.309195,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
662,108.3278,-7.33447,0.28230900000000003,169.963,250,1,4,0,0,0,0,0,0,1,0,0
663,108.3329,-7.33447,0.22853600000000002,169.963,250,2,4,0,0,0,0,0,0,1,0,0
664,108.3379,-7.33447,0.201649,169.963,250,1,3,0,0,0,0,0,0,1,0,0
665,108.3429,-7.33447,0.174763,169.963,250,2,3,0,0,0,0,0,0,1,0,0
666,108.3479,-7.33447,0.147876,169.963,250,1,3,0,0,0,0,0,0,1,0,0
667,108.3529,-7.33447,0.12099000000000001,149.9673,250,1,3,0,0,0,0,0,0,1,0,0
668,108.1275,-7.3308,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
669,108.1325,-7.3308,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
670,108.1375,-7.3308,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
671,108.1426,-7.3308,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
672,108.1476,-7.3308,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
673,108.1526,-7.3308,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
674,108.1976,-7.3308,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,1
675,108.2027,-7.3308,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
676,108.2077,-7.3308,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
677,108.2127,-7.3308,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
678,108.2177,-7.3308,0.04033,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
679,108.2227,-7.3308,0.04033,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
680,108.2377,-7.3308,0.147876,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
681,108.2427,-7.3308,0.174763,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
682,108.2477,-7.3308,0.22853600000000002,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
683,108.2527,-7.3308,0.28230900000000003,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
684,108.2577,-7.3308,0.309195,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
685,108.2627,-7.3308,0.362969,209.9543,350,1,5,0,0,0,0,1,0,0,0,0
686,108.2678,-7.3308,0.389855,209.9543,350,2,5,0,0,0,0,1,0,0,0,0
687,108.2728,-7.3308,0.416742,209.9543,350,3,5,0,0,0,0,1,0,0,0,0
688,108.2778,-7.3308,0.44362799999999997,209.9543,350,1,4,0,0,0,0,1,0,0,0,1
689,108.2828,-7.3308,0.44362799999999997,209.9543,350,3,4,0,0,0,0,1,0,0,0,1
690,108.2878,-7.3308,0.44362799999999997,209.9543,350,3,4,0,0,0,0,1,0,0,0,1
691,108.2928,-7.3308,0.44362799999999997,189.9586,350,3,4,0,0,0,0,1,0,0,0,1
692,108.2978,-7.3308,0.44362799999999997,189.9586,350,3,4,0,0,0,0,0,0,1,0,1
693,108.3028,-7.3308,0.416742,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
694,108.3078,-7.3308,0.389855,189.9586,350,3,4,0,0,0,0,0,0,1,0,0
695,108.3128,-7.3308,0.362969,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
696,108.3178,-7.3308,0.336082,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
697,108.3228,-7.3308,0.309195,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
698,108.3278,-7.3308,0.28230900000000003,169.963,350,1,4,0,0,0,0,0,0,1,0,0
699,108.3329,-7.3308,0.22853600000000002,169.963,350,1,4,0,0,0,0,0,0,1,0,0
700,108.3329,-7.3308,0.22853600000000002,169.963,350,1,4,0,0,0,0,0,0,1,0,0
701,108.3379,-7.3308,0.201649,169.963,350,1,4,0,0,0,0,0,0,1,0,0
702,108.3429,-7.3308,0.174763,169.963,350,1,4,0,0,0,0,0,0,1,0,0
703,108.3479,-7.3308,0.147876,169.963,350,1,3,0,0,0,0,0,0,1,0,0
704,108.3529,-7.3308,0.12099000000000001,169.963,250,1,3,0,0,0,0,0,0,1,0,0
705,108.1275,-7.327139999999999,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
706,108.1325,-7.327139999999999,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
707,108.1375,-7.327139999999999,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
708,108.1426,-7.327139999999999,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
709,108.1476,-7.327139999999999,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
710,108.1526,-7.327139999999999,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
711,108.2027,-7.327139999999999,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
712,108.2077,-7.327139999999999,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
713,108.2127,-7.327139999999999,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
714,108.2177,-7.327139999999999,0.04033,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
715,108.2227,-7.327139999999999,0.067216,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
716,108.2277,-7.327139999999999,0.09410299999999999,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
717,108.2427,-7.327139999999999,0.201649,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
718,108.2477,-7.327139999999999,0.255422,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
719,108.2527,-7.327139999999999,0.309195,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
720,108.2577,-7.327139999999999,0.336082,209.9543,350,1,5,0,0,0,0,1,0,0,0,0
721,108.2627,-7.327139999999999,0.389855,209.9543,350,1,5,0,0,0,0,1,0,0,0,0
722,108.2678,-7.327139999999999,0.416742,209.9543,350,2,5,0,0,0,0,1,0,0,0,0
723,108.2728,-7.327139999999999,0.44362799999999997,209.9543,350,2,4,0,0,0,0,1,0,0,0,0
724,108.2778,-7.327139999999999,0.47051499999999996,209.9543,350,2,4,0,0,0,0,1,0,0,0,1
725,108.2828,-7.327139999999999,0.47051499999999996,209.9543,350,2,5,0,0,0,0,1,0,0,0,1
726,108.2878,-7.327139999999999,0.47051499999999996,189.9586,350,1,5,0,0,0,0,1,0,0,0,1
727,108.2928,-7.327139999999999,0.47051499999999996,189.9586,350,2,4,0,0,0,0,1,0,0,0,1
728,108.2978,-7.327139999999999,0.47051499999999996,189.9586,350,1,4,0,0,0,0,1,0,0,0,0
729,108.3028,-7.327139999999999,0.44362799999999997,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
730,108.3078,-7.327139999999999,0.416742,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
731,108.3128,-7.327139999999999,0.389855,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
732,108.3178,-7.327139999999999,0.336082,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
733,108.3228,-7.327139999999999,0.309195,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
734,108.3228,-7.327139999999999,0.309195,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
735,108.3278,-7.327139999999999,0.28230900000000003,169.963,350,1,4,0,0,0,0,0,0,1,0,0
736,108.3329,-7.327139999999999,0.255422,169.963,350,1,4,0,0,0,0,0,0,1,0,0
737,108.3379,-7.327139999999999,0.201649,169.963,350,1,4,0,0,0,0,0,0,1,0,0
738,108.3429,-7.327139999999999,0.174763,169.963,350,1,3,0,0,0,0,0,0,1,0,0
739,108.3479,-7.327139999999999,0.147876,169.963,350,1,3,0,0,0,0,0,0,1,0,0
740,108.3529,-7.327139999999999,0.12099000000000001,149.9673,350,1,3,0,0,0,0,0,0,1,0,0
741,108.1275,-7.3234699999999995,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
742,108.1325,-7.3234699999999995,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
743,108.1375,-7.3234699999999995,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
744,108.1426,-7.3234699999999995,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
745,108.1476,-7.3234699999999995,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
746,108.1526,-7.3234699999999995,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
747,108.1726,-7.3234699999999995,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
748,108.1776,-7.3234699999999995,0.013443,189.9586,350,2,6,0,0,0,0,1,0,0,0,1
749,108.2077,-7.3234699999999995,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
750,108.2127,-7.3234699999999995,0.04033,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
751,108.2177,-7.3234699999999995,0.04033,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
752,108.2227,-7.3234699999999995,0.067216,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
753,108.2277,-7.3234699999999995,0.12099000000000001,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
754,108.2427,-7.3234699999999995,0.22853600000000002,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
755,108.2477,-7.3234699999999995,0.28230900000000003,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
756,108.2527,-7.3234699999999995,0.309195,189.9586,350,2,5,0,0,0,0,1,0,0,0,0
757,108.2577,-7.3234699999999995,0.362969,209.9543,350,3,5,0,0,0,0,1,0,0,0,0
758,108.2627,-7.3234699999999995,0.416742,209.9543,350,3,5,0,0,0,0,1,0,0,0,0
759,108.2678,-7.3234699999999995,0.44362799999999997,209.9543,350,3,5,0,0,0,0,1,0,0,0,0
760,108.2728,-7.3234699999999995,0.47051499999999996,209.9543,350,2,4,0,0,0,0,1,0,0,0,1
761,108.2778,-7.3234699999999995,0.49740100000000004,209.9543,350,3,5,0,0,0,0,1,0,0,0,1
762,108.2828,-7.3234699999999995,0.49740100000000004,209.9543,350,1,5,0,0,0,0,1,0,0,0,1
763,108.2878,-7.3234699999999995,0.49740100000000004,189.9586,350,2,4,0,0,0,0,1,0,0,0,1
764,108.2928,-7.3234699999999995,0.49740100000000004,189.9586,350,1,4,0,0,0,0,1,0,0,0,0
765,108.2978,-7.3234699999999995,0.47051499999999996,189.9586,350,2,4,0,0,0,0,1,0,0,0,0
766,108.3028,-7.3234699999999995,0.44362799999999997,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
767,108.3078,-7.3234699999999995,0.416742,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
768,108.3128,-7.3234699999999995,0.389855,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
769,108.3178,-7.3234699999999995,0.362969,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
770,108.3228,-7.3234699999999995,0.336082,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
771,108.3278,-7.3234699999999995,0.28230900000000003,169.963,350,1,4,0,0,0,0,0,0,1,0,0
772,108.3329,-7.3234699999999995,0.255422,169.963,350,1,4,0,0,0,0,0,0,1,0,0
773,108.3379,-7.3234699999999995,0.201649,169.963,350,1,4,0,0,0,0,0,0,1,0,0
774,108.3429,-7.3234699999999995,0.174763,149.9673,350,1,3,0,0,0,0,0,0,1,0,0
775,108.3479,-7.3234699999999995,0.147876,149.9673,350,1,3,0,0,0,0,0,0,1,0,0
776,108.1275,-7.3198,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
777,108.1325,-7.3198,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
778,108.1375,-7.3198,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
779,108.1426,-7.3198,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
780,108.1476,-7.3198,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
781,108.1626,-7.3198,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,0
782,108.1676,-7.3198,0.013443,189.9586,350,2,7,0,0,0,0,1,0,0,0,1
783,108.1726,-7.3198,0.013443,189.9586,350,2,7,0,0,0,0,1,0,0,0,1
784,108.1776,-7.3198,0.013443,189.9586,350,2,6,0,0,0,0,1,0,0,0,1
785,108.2077,-7.3198,0.013443,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
786,108.2127,-7.3198,0.04033,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
787,108.2177,-7.3198,0.067216,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
788,108.2227,-7.3198,0.09410299999999999,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
789,108.2277,-7.3198,0.12099000000000001,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
790,108.2477,-7.3198,0.309195,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
791,108.2527,-7.3198,0.336082,189.9586,350,2,5,0,0,0,0,1,0,0,0,0
792,108.2678,-7.3198,0.47051499999999996,209.9543,350,2,4,0,0,0,0,1,0,0,0,1
793,108.2728,-7.3198,0.49740100000000004,209.9543,350,2,4,0,0,0,0,1,0,0,0,1
794,108.2778,-7.3198,0.49740100000000004,209.9543,350,1,5,0,0,0,0,1,0,0,0,1
795,108.2828,-7.3198,0.524288,189.9586,350,2,5,0,0,0,0,1,0,0,0,1
796,108.2878,-7.3198,0.524288,189.9586,350,2,4,0,0,0,0,1,0,0,0,1
797,108.2928,-7.3198,0.49740100000000004,189.9586,350,2,4,0,0,0,0,0,0,1,0,0
798,108.2978,-7.3198,0.47051499999999996,189.9586,350,1,5,0,0,0,0,0,0,1,0,0
799,108.3028,-7.3198,0.47051499999999996,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
800,108.3078,-7.3198,0.44362799999999997,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
801,108.3128,-7.3198,0.416742,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
802,108.3178,-7.3198,0.362969,189.9586,350,1,4,0,0,0,0,0,0,1,0,0
803,108.3228,-7.3198,0.336082,169.963,350,1,4,0,0,0,0,0,0,1,0,0
804,108.3278,-7.3198,0.309195,169.963,350,2,4,0,0,0,0,0,0,1,0,0
805,108.3329,-7.3198,0.255422,169.963,350,1,4,0,0,0,0,0,0,1,0,0
806,108.3379,-7.3198,0.22853600000000002,149.9673,350,1,4,0,0,0,0,0,0,1,0,0
807,108.3429,-7.3198,0.174763,149.9673,350,1,3,0,0,0,0,0,0,1,0,0
808,108.1275,-7.31613,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
809,108.1325,-7.31613,0.013443,209.9543,350,1,7,0,0,0,0,1,0,0,0,1
810,108.1375,-7.31613,0.013443,189.9586,350,1,7,0,0,0,0,1,0,0,0,1
811,108.1426,-7.31613,0.013443,189.9586,350,1,7,0,0,0,0,0,1,0,0,1
812,108.1626,-7.31613,0.013443,169.963,350,1,7,0,0,0,0,1,0,0,0,1
813,108.1676,-7.31613,0.013443,169.963,350,2,7,0,0,0,0,1,0,0,0,1
814,108.1726,-7.31613,0.013443,169.963,350,2,7,0,0,0,0,1,0,0,0,1
815,108.2027,-7.31613,0.013443,169.963,350,1,6,0,0,0,0,1,0,0,0,1
816,108.2077,-7.31613,0.04033,169.963,350,1,6,0,0,0,0,1,0,0,0,1
817,108.2127,-7.31613,0.04033,189.9586,350,1,6,0,0,0,0,1,0,0,0,0
818,108.2177,-7.31613,0.067216,189.9586,350,1,5,0,0,0,0,1,0,0,0,0
